b,33.58,0.34,y,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,f,g,0.00-2001.00,0.00-100001.00,-.
b,51.83,3.00,y,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,f,g,0.00-2001.00,0.00-100001.00,-.
b,22.92,3.16,y,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,f,g,0.00-2001.00,0.00-100001.00,-.
b,21.83,1.54,u,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,t,g,0.00-2001.00,0.00-100001.00,-.
b,25.25,1.00,u,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,f,g,0.00-2001.00,0.00-100001.00,-.
b,58.58,2.71,u,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,t,g,0.00-2001.00,0.00-100001.00,-.
b,19.00,0.00,y,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,f,g,0.00-2001.00,0.00-100001.00,-.
b,19.58,0.58,u,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,f,g,0.00-2001.00,0.00-100001.00,-.
a,53.33,0.17,u,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,t,s,0.00-2001.00,0.00-100001.00,-.
a,27.17,1.25,u,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,f,g,0.00-2001.00,0.00-100001.00,-.
b,25.92,0.88,u,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,t,g,0.00-2001.00,0.00-100001.00,-.
b,23.08,0.00,u,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,f,s,0.00-2001.00,0.00-100001.00,-.
b,39.58,5.00,u,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,f,g,0.00-2001.00,0.00-100001.00,-.
b,30.58,2.71,y,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,t,s,0.00-2001.00,0.00-100001.00,-.
b,17.25,3.00,u,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,t,g,0.00-2001.00,0.00-100001.00,-.
a,17.67,0.00,y,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,f,g,0.00-2001.00,0.00-100001.00,-.
b,16.50,0.13,u,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,f,g,0.00-2001.00,0.00-100001.00,-.
a,27.33,1.66,u,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,f,g,0.00-2001.00,0.00-100001.00,-.
b,31.25,1.13,u,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,f,g,0.00-2001.00,0.00-100001.00,-.
b,20.00,7.00,u,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,f,g,0.00-2001.00,0.00-100001.00,-.
b,39.50,1.63,u,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,f,g,0.00-2001.00,0.00-100001.00,-.
b,36.50,4.25,u,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,f,g,0.00-2001.00,0.00-100001.00,-.
b,52.42,1.50,u,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,t,g,0.00-2001.00,0.00-100001.00,-.
b,36.17,18.13,u,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,f,g,0.00-2001.00,0.00-100001.00,-.
b,29.67,0.75,y,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,f,g,0.00-2001.00,0.00-100001.00,-.
b,36.17,5.50,u,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,f,g,0.00-2001.00,0.00-100001.00,-.
b,25.67,0.29,y,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,t,g,0.00-2001.00,0.00-100001.00,-.
a,24.50,2.41,y,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,f,g,0.00-2001.00,0.00-100001.00,-.
b,24.08,0.88,u,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,f,g,0.00-2001.00,0.00-100001.00,-.
b,21.92,0.50,u,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,f,g,0.00-2001.00,0.00-100001.00,-.
a,36.58,0.29,u,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,f,g,0.00-2001.00,0.00-100001.00,-.
a,23.00,1.84,u,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,f,g,0.00-2001.00,0.00-100001.00,-.
a,27.58,3.00,u,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,t,g,0.00-2001.00,0.00-100001.00,-.
b,31.08,3.09,u,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,t,g,0.00-2001.00,0.00-100001.00,-.
a,30.42,1.38,u,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,f,g,0.00-2001.00,0.00-100001.00,-.
b,22.08,2.34,u,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,f,g,0.00-2001.00,0.00-100001.00,-.
b,16.33,4.09,u,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,t,g,0.00-2001.00,0.00-100001.00,-.
a,21.92,11.66,u,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,f,g,0.00-2001.00,0.00-100001.00,-.
b,21.08,4.13,y,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,f,g,0.00-2001.00,0.00-100001.00,-.
b,17.42,6.50,u,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,f,g,0.00-2001.00,0.00-100001.00,-.
b,19.17,4.00,y,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,t,g,0.00-2001.00,0.00-100001.00,-.
b,20.67,0.41,u,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,f,g,0.00-2001.00,0.00-100001.00,-.
b,26.75,2.00,u,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,t,g,0.00-2001.00,0.00-100001.00,-.
b,23.58,0.83,u,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,t,g,0.00-2001.00,0.00-100001.00,-.
b,39.17,2.50,y,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,t,s,0.00-2001.00,0.00-100001.00,-.
b,22.75,11.50,u,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,f,g,0.00-2001.00,0.00-100001.00,-.
a,16.92,0.50,u,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,t,g,0.00-2001.00,0.00-100001.00,-.
b,23.50,3.16,y,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,t,g,0.00-2001.00,0.00-100001.00,-.
a,17.33,9.50,u,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,t,g,0.00-2001.00,0.00-100001.00,-.
b,23.75,0.41,y,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,f,g,0.00-2001.00,0.00-100001.00,-.
b,34.67,1.08,u,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,f,s,0.00-2001.00,0.00-100001.00,-.
b,74.83,19.00,y,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,f,g,0.00-2001.00,0.00-100001.00,-.
b,28.17,0.13,y,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,f,g,0.00-2001.00,0.00-100001.00,-.
b,24.50,13.34,y,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,t,g,0.00-2001.00,0.00-100001.00,-.
b,18.83,3.54,y,Any,Any,Any,0.00-30.00,Any,Any,0.00-70.00,t,g,0.00-2001.00,0.00-100001.00,-.
